OrderID,OrderDate,ProductID,CustomerID,StoreID,Quantity,UnitPrice,Discount,TotalSales,Cost,Profit,Year,Month,Day
O103028,2023-01-17,P0084,C00110,S002,3,17.53,0.0,52.59,42.33,10.26,2023,1,17
O102985,2023-01-17,P0069,C00040,S001,2,85.27,0.0,170.54,131.72,38.82,2023,1,17
O107903,2023-01-17,P0093,C00935,S008,4,13.08,0.15,44.47,36.64,7.83,2023,1,17
O111917,2023-01-17,P0028,C00747,S007,1,453.33,0.0,453.33,253.96,199.37,2023,1,17
O108749,2023-01-17,P0082,C00834,S010,2,28.43,0.0,56.86,43.46,13.4,2023,1,17
O109505,2023-01-17,P0071,C00133,S012,1,9.68,0.0,9.68,7.38,2.3,2023,1,17
O103371,2023-01-17,P0038,C00155,S001,2,42.19,0.2,67.5,58.62,8.88,2023,1,17
O109978,2023-01-17,P0042,C00661,S003,1,9.86,0.1,8.87,6.23,2.64,2023,1,17
O106606,2023-01-17,P0004,C00234,S004,1,29.55,0.0,29.55,14.48,15.07,2023,1,17
O100173,2023-01-17,P0017,C00139,S009,2,25.27,0.15,42.96,35.54,7.42,2023,1,17
O111664,2023-01-17,P0059,C00391,S012,1,10.64,0.1,9.58,7.7,1.88,2023,1,17
O103515,2023-01-17,P0038,C00167,S005,1,42.19,0.0,42.19,29.31,12.88,2023,1,17
O104998,2023-01-18,P0011,C00134,S007,1,713.82,0.0,713.82,451.83,261.99,2023,1,18
O105723,2023-01-18,P0018,C00712,S011,2,34.43,0.0,68.86,52.98,15.88,2023,1,18
O110833,2023-01-18,P0065,C00708,S003,2,776.21,0.05,1474.8,771.08,703.72,2023,1,18
O104408,2023-01-18,P0057,C01182,S010,3,157.4,0.0,472.2,394.83,77.37,2023,1,18
O107655,2023-01-18,P0068,C00426,S003,1,100.31,0.1,90.28,81.38,8.9,2023,1,18
O110110,2023-01-18,P0050,C00493,S002,1,9.87,0.0,9.87,4.74,5.13,2023,1,18
O101407,2023-01-18,P0071,C00450,S009,1,9.68,0.0,9.68,7.38,2.3,2023,1,18
O109233,2023-01-18,P0083,C00010,S002,1,85.03,0.0,85.03,44.79,40.24,2023,1,18
O111424,2023-01-18,P0070,C00367,S005,1,27.07,0.0,27.07,14.25,12.82,2023,1,18
O108336,2023-01-18,P0073,C00047,S004,1,36.7,0.1,33.03,18.22,14.81,2023,1,18
O109395,2023-01-18,P0075,C01093,S008,10,10.1,0.0,101.0,74.9,26.1,2023,1,18
O102558,2023-01-18,P0009,C00207,S012,2,8.02,0.15,13.63,12.18,1.45,2023,1,18
O111304,2023-01-18,P0047,C00387,S012,1,125.46,0.0,125.46,59.9,65.56,2023,1,18
O110241,2023-01-18,P0060,C00336,S012,1,80.71,0.0,80.71,51.25,29.46,2023,1,18
O110396,2023-01-18,P0071,C00044,S012,2,9.68,0.05,18.39,14.76,3.63,2023,1,18
O105330,2023-01-18,P0078,C01045,S005,2,18.31,0.15,31.13,25.68,5.45,2023,1,18
O106833,2023-01-18,P0014,C00159,S006,2,13.14,0.15,22.34,12.26,10.08,2023,1,18
O103637,2023-01-18,P0054,C00955,S003,1,42.97,0.15,36.52,29.12,7.4,2023,1,18
O103357,2023-01-19,P0053,C01051,S007,1,51.37,0.0,51.37,32.27,19.1,2023,1,19
O100926,2023-01-19,P0094,C00117,S004,1,21.21,0.0,21.21,12.17,9.04,2023,1,19
O102132,2023-01-19,P0004,C00678,S010,1,29.55,0.0,29.55,14.48,15.07,2023,1,19
O111122,2023-01-19,P0044,C00064,S006,1,136.64,0.0,136.64,115.68,20.96,2023,1,19
O101054,2023-01-19,P0022,C00854,S005,2,42.03,0.0,84.06,60.28,23.78,2023,1,19
O105822,2023-01-19,P0014,C00146,S005,1,13.14,0.0,13.14,6.13,7.01,2023,1,19
O108212,2023-01-19,P0067,C00704,S008,1,5.57,0.15,4.73,3.25,1.48,2023,1,19
O110062,2023-01-19,P0021,C00136,S010,4,25.8,0.0,103.2,50.28,52.92,2023,1,19
O109937,2023-01-19,P0029,C00379,S011,1,93.75,0.0,93.75,68.76,24.99,2023,1,19
O111199,2023-01-19,P0035,C00873,S005,2,21.89,0.0,43.78,24.5,19.28,2023,1,19
O104212,2023-01-19,P0071,C00207,S001,1,9.68,0.05,9.2,7.38,1.82,2023,1,19
O107940,2023-01-20,P0048,C00584,S002,2,113.33,0.0,226.66,165.1,61.56,2023,1,20
O100092,2023-01-20,P0016,C01016,S007,1,547.4,0.0,547.4,397.41,149.99,2023,1,20
O108427,2023-01-20,P0072,C00686,S012,2,149.26,0.0,298.52,139.02,159.5,2023,1,20
O100007,2023-01-20,P0006,C00284,S012,3,74.01,0.0,222.03,129.24,92.79,2023,1,20
O100012,2023-01-20,P0063,C00441,S010,1,112.94,0.1,101.65,90.69,10.96,2023,1,20
O105809,2023-01-20,P0065,C00277,S006,3,776.21,0.2,1862.9,1156.62,706.28,2023,1,20
O104331,2023-01-20,P0013,C01099,S011,1,45.23,0.0,45.23,24.82,20.41,2023,1,20
O106517,2023-01-20,P0047,C00467,S010,1,125.46,0.0,125.46,59.9,65.56,2023,1,20
O106355,2023-01-20,P0017,C00690,S006,1,25.27,0.0,25.27,17.77,7.5,2023,1,20
O108244,2023-01-20,P0099,C00025,S009,1,5.01,0.0,5.01,2.77,2.24,2023,1,20
O111442,2023-01-20,P0062,C00349,S010,1,39.06,0.05,37.11,17.85,19.26,2023,1,20
O100216,2023-01-21,P0068,C00501,S012,10,100.31,0.1,902.79,813.8,88.99,2023,1,21
O110642,2023-01-21,P0014,C00204,S001,1,13.14,0.1,11.83,6.13,5.7,2023,1,21
O104900,2023-01-21,P0019,C00464,S003,4,138.62,0.0,554.48,272.6,281.88,2023,1,21
O107679,2023-01-21,P0035,C00124,S003,1,21.89,0.1,19.7,12.25,7.45,2023,1,21
O107323,2023-01-21,P0043,C00604,S011,5,11.09,0.1,49.9,29.05,20.85,2023,1,21
O104930,2023-01-21,P0082,C00581,S012,2,28.43,0.1,51.17,43.46,7.71,2023,1,21
O110418,2023-01-21,P0090,C00637,S010,1,575.16,0.1,517.64,375.73,141.91,2023,1,21
O104959,2023-01-21,P0046,C01074,S009,1,69.45,0.05,65.98,42.58,23.4,2023,1,21
O101697,2023-01-21,P0072,C00479,S007,1,149.26,0.0,149.26,69.51,79.75,2023,1,21
O105385,2023-01-21,P0049,C00490,S004,2,366.28,0.2,586.05,345.42,240.63,2023,1,21
O107876,2023-01-21,P0086,C00574,S002,2,310.61,0.0,621.22,319.38,301.84,2023,1,21
O109329,2023-01-21,P0008,C00715,S008,5,22.28,0.05,105.83,55.7,50.13,2023,1,21
O101169,2023-01-21,P0090,C00028,S003,1,575.16,0.0,575.16,375.73,199.43,2023,1,21
O107867,2023-01-21,P0097,C00557,S009,2,8.15,0.05,15.48,10.98,4.5,2023,1,21
O110437,2023-01-21,P0069,C00099,S008,2,85.27,0.1,153.49,131.72,21.77,2023,1,21
O107813,2023-01-22,P0093,C00281,S007,1,13.08,0.0,13.08,9.16,3.92,2023,1,22
O108903,2023-01-22,P0078,C00070,S006,1,18.31,0.05,17.39,12.84,4.55,2023,1,22
O104203,2023-01-22,P0077,C00317,S011,2,130.07,0.0,260.14,215.3,44.84,2023,1,22
O107712,2023-01-22,P0058,C00626,S001,2,123.22,0.1,221.8,118.94,102.86,2023,1,22
O100526,2023-01-22,P0003,C01014,S003,2,44.76,0.0,89.52,66.28,23.24,2023,1,22
O104317,2023-01-22,P0090,C00958,S002,1,575.16,0.05,546.4,375.73,170.67,2023,1,22
O102438,2023-01-22,P0087,C00587,S004,3,463.9,0.0,1391.7,760.95,630.75,2023,1,22
O103620,2023-01-22,P0036,C00403,S004,1,15.34,0.05,14.57,8.29,6.28,2023,1,22
O101067,2023-01-22,P0019,C00672,S010,1,138.62,0.0,138.62,68.15,70.47,2023,1,22
O109284,2023-01-22,P0069,C00185,S005,2,85.27,0.0,170.54,131.72,38.82,2023,1,22
O103674,2023-01-22,P0050,C00242,S002,1,9.87,0.0,9.87,4.74,5.13,2023,1,22
O110009,2023-01-22,P0081,C00066,S011,1,143.09,0.0,143.09,110.0,33.09,2023,1,22
O106510,2023-01-22,P0048,C00708,S010,1,113.33,0.0,113.33,82.55,30.78,2023,1,22
O103355,2023-01-22,P0096,C00293,S011,2,63.84,0.0,127.68,70.1,57.58,2023,1,22
O111108,2023-01-22,P0039,C00713,S003,2,47.6,0.1,85.68,65.06,20.62,2023,1,22
O109419,2023-01-22,P0006,C00344,S005,1,74.01,0.0,74.01,43.08,30.93,2023,1,22
O111252,2023-01-22,P0088,C00965,S006,3,5.57,0.2,13.37,12.93,0.44,2023,1,22
O107157,2023-01-22,P0039,C00245,S006,5,47.6,0.0,238.0,162.65,75.35,2023,1,22
O102401,2023-01-22,P0002,C00098,S011,2,130.95,0.0,261.9,200.12,61.78,2023,1,22
O104901,2023-01-22,P0097,C00031,S007,1,8.15,0.05,7.74,5.49,2.25,2023,1,22
O102377,2023-01-22,P0065,C00099,S012,1,776.21,0.05,737.4,385.54,351.86,2023,1,22
O102076,2023-01-22,P0099,C00070,S005,1,5.01,0.1,4.51,2.77,1.74,2023,1,22
O110889,2023-01-22,P0029,C01021,S007,2,93.75,0.0,187.5,137.52,49.98,2023,1,22
O110560,2023-01-22,P0011,C00960,S008,1,713.82,0.0,713.82,451.83,261.99,2023,1,22
O100522,2023-01-23,P0049,C00410,S012,1,366.28,0.15,311.34,172.71,138.63,2023,1,23
O106430,2023-01-23,P0011,C00838,S008,3,713.82,0.0,2141.46,1355.49,785.97,2023,1,23
O105495,2023-01-23,P0016,C00561,S009,1,547.4,0.05,520.03,397.41,122.62,2023,1,23
O107220,2023-01-23,P0030,C00394,S003,1,41.4,0.0,41.4,25.21,16.19,2023,1,23
O105771,2023-01-23,P0004,C00816,S003,2,29.55,0.05,56.14,28.96,27.18,2023,1,23
O101572,2023-01-23,P0086,C00739,S006,1,310.61,0.0,310.61,159.69,150.92,2023,1,23
O109657,2023-01-23,P0005,C00012,S002,5,15.5,0.05,73.62,60.35,13.27,2023,1,23
O109323,2023-01-23,P0084,C01167,S005,1,17.53,0.0,17.53,14.11,3.42,2023,1,23
O102245,2023-01-23,P0025,C00908,S003,1,18.6,0.0,18.6,14.09,4.51,2023,1,23
O108155,2023-01-23,P0045,C01150,S012,2,131.19,0.0,262.38,213.76,48.62,2023,1,23
O103177,2023-01-23,P0062,C00602,S002,1,39.06,0.0,39.06,17.85,21.21,2023,1,23
O108559,2023-01-23,P0020,C00758,S001,1,30.45,0.0,30.45,20.59,9.86,2023,1,23
O103931,2023-01-23,P0068,C00321,S003,3,100.31,0.05,285.88,244.14,41.74,2023,1,23
O111588,2023-01-24,P0058,C00556,S001,1,123.22,0.0,123.22,59.47,63.75,2023,1,24
O100027,2023-01-24,P0009,C00522,S006,2,8.02,0.05,15.24,12.18,3.06,2023,1,24
O100268,2023-01-24,P0086,C00020,S008,1,310.61,0.05,295.08,159.69,135.39,2023,1,24
O104973,2023-01-24,P0044,C00105,S003,1,136.64,0.0,136.64,115.68,20.96,2023,1,24
O111456,2023-01-24,P0096,C00236,S001,3,63.84,0.05,181.94,105.15,76.79,2023,1,24
O109274,2023-01-24,P0033,C00589,S007,2,47.81,0.0,95.62,62.42,33.2,2023,1,24
O101671,2023-01-24,P0090,C00046,S006,1,575.16,0.0,575.16,375.73,199.43,2023,1,24
O108584,2023-01-24,P0097,C01089,S004,1,8.15,0.0,8.15,5.49,2.66,2023,1,24
O103216,2023-01-24,P0032,C00608,S003,4,62.15,0.0,248.6,181.16,67.44,2023,1,24
O110936,2023-01-24,P0077,C00817,S008,1,130.07,0.0,130.07,107.65,22.42,2023,1,24
O109223,2023-01-24,P0012,C00547,S010,1,88.36,0.05,83.94,62.9,21.04,2023,1,24
O110923,2023-01-24,P0017,C01081,S009,3,25.27,0.0,75.81,53.31,22.5,2023,1,24
O103156,2023-01-24,P0055,C00985,S012,1,24.74,0.0,24.74,17.48,7.26,2023,1,24
O110164,2023-01-24,P0030,C00895,S004,1,41.4,0.15,35.19,25.21,9.98,2023,1,24
O107976,2023-01-24,P0006,C00581,S008,1,74.01,0.0,74.01,43.08,30.93,2023,1,24
O111273,2023-01-24,P0095,C00191,S009,1,118.84,0.0,118.84,78.17,40.67,2023,1,24
O105886,2023-01-24,P0029,C01100,S012,2,93.75,0.05,178.12,137.52,40.6,2023,1,24
O100740,2023-01-24,P0063,C00170,S003,5,112.94,0.0,564.7,453.45,111.25,2023,1,24
O104132,2023-01-24,P0080,C00693,S010,1,20.59,0.05,19.56,13.94,5.62,2023,1,24
O102894,2023-01-24,P0018,C00318,S001,1,34.43,0.05,32.71,26.49,6.22,2023,1,24
O106452,2023-01-24,P0077,C00185,S008,1,130.07,0.0,130.07,107.65,22.42,2023,1,24
O105975,2023-01-24,P0032,C00680,S008,2,62.15,0.0,124.3,90.58,33.72,2023,1,24
O105964,2023-01-24,P0066,C00331,S001,1,105.53,0.0,105.53,58.77,46.76,2023,1,24
O105716,2023-01-25,P0046,C00417,S010,2,69.45,0.0,138.9,85.16,53.74,2023,1,25
O110722,2023-01-25,P0038,C00764,S002,1,42.19,0.0,42.19,29.31,12.88,2023,1,25
O107036,2023-01-25,P0063,C01072,S005,1,112.94,0.0,112.94,90.69,22.25,2023,1,25
O102449,2023-01-25,P0016,C01041,S001,2,547.4,0.0,1094.8,794.82,299.98,2023,1,25
O106363,2023-01-25,P0033,C00254,S010,2,47.81,0.0,95.62,62.42,33.2,2023,1,25
O108614,2023-01-25,P0045,C00044,S008,3,131.19,0.0,393.57,320.64,72.93,2023,1,25
O100032,2023-01-25,P0074,C01115,S004,5,106.15,0.0,530.75,346.2,184.55,2023,1,25
O109314,2023-01-25,P0069,C00326,S007,2,85.27,0.1,153.49,131.72,21.77,2023,1,25
O109561,2023-01-25,P0090,C00276,S012,1,575.16,0.0,575.16,375.73,199.43,2023,1,25
O106031,2023-01-25,P0049,C00095,S002,1,366.28,0.0,366.28,172.71,193.57,2023,1,25
O109488,2023-01-25,P0032,C00464,S007,1,62.15,0.0,62.15,45.29,16.86,2023,1,25
O101100,2023-01-25,P0064,C00500,S007,1,12.06,0.0,12.06,5.48,6.58,2023,1,25
O108897,2023-01-25,P0050,C00709,S012,4,9.87,0.2,31.58,18.96,12.62,2023,1,25
O108931,2023-01-25,P0031,C00769,S002,1,104.43,0.0,104.43,64.18,40.25,2023,1,25
O108748,2023-01-25,P0020,C01111,S002,3,30.45,0.05,86.78,61.77,25.01,2023,1,25
O102729,2023-01-25,P0011,C00635,S001,2,713.82,0.0,1427.64,903.66,523.98,2023,1,25
O107781,2023-01-25,P0053,C00246,S001,3,51.37,0.2,123.29,96.81,26.48,2023,1,25
O104608,2023-01-25,P0019,C00665,S005,10,138.62,0.0,1386.2,681.5,704.7,2023,1,25
O104084,2023-01-25,P0088,C00247,S012,1,5.57,0.0,5.57,4.31,1.26,2023,1,25
O108408,2023-01-25,P0070,C00334,S006,4,27.07,0.0,108.28,57.0,51.28,2023,1,25
O107440,2023-01-25,P0018,C00966,S010,3,34.43,0.1,92.96,79.47,13.49,2023,1,25
O108431,2023-01-25,P0072,C00653,S007,3,149.26,0.0,447.78,208.53,239.25,2023,1,25
O104940,2023-01-25,P0036,C00028,S008,1,15.34,0.05,14.57,8.29,6.28,2023,1,25
O100325,2023-01-25,P0044,C00501,S011,1,136.64,0.15,116.14,115.68,0.46,2023,1,25
O107914,2023-01-25,P0051,C00587,S011,1,32.14,0.1,28.93,16.02,12.91,2023,1,25
O108511,2023-01-25,P0100,C01154,S004,1,142.46,0.1,128.21,91.14,37.07,2023,1,25
O100646,2023-01-26,P0034,C00285,S001,1,84.19,0.0,84.19,69.04,15.15,2023,1,26
O105251,2023-01-26,P0003,C00901,S003,1,44.76,0.0,44.76,33.14,11.62,2023,1,26
O103134,2023-01-26,P0076,C00103,S010,1,301.81,0.05,286.72,247.89,38.83,2023,1,26
O108306,2023-01-26,P0037,C00758,S008,2,61.48,0.0,122.96,96.2,26.76,2023,1,26
O104484,2023-01-26,P0040,C00934,S012,2,25.25,0.1,45.45,33.06,12.39,2023,1,26
O108131,2023-01-26,P0027,C00426,S007,2,55.97,0.0,111.94,59.14,52.8,2023,1,26
O109555,2023-01-26,P0028,C00536,S003,1,453.33,0.0,453.33,253.96,199.37,2023,1,26
O100308,2023-01-26,P0094,C00973,S009,2,21.21,0.0,42.42,24.34,18.08,2023,1,26
O103909,2023-01-26,P0001,C00477,S003,1,132.87,0.0,132.87,107.4,25.47,2023,1,26
O105007,2023-01-26,P0002,C00162,S012,2,130.95,0.1,235.71,200.12,35.59,2023,1,26
O107636,2023-01-26,P0077,C01186,S010,1,130.07,0.0,130.07,107.65,22.42,2023,1,26
O106543,2023-01-27,P0013,C00772,S002,1,45.23,0.0,45.23,24.82,20.41,2023,1,27
O110742,2023-01-27,P0097,C00832,S006,2,8.15,0.15,13.86,10.98,2.88,2023,1,27
O111849,2023-01-27,P0020,C00688,S011,1,30.45,0.15,25.88,20.59,5.29,2023,1,27
O106569,2023-01-27,P0086,C01172,S012,1,310.61,0.0,310.61,159.69,150.92,2023,1,27
O108347,2023-01-27,P0009,C00043,S010,1,8.02,0.0,8.02,6.09,1.93,2023,1,27
O111390,2023-01-27,P0071,C00826,S002,2,9.68,0.05,18.39,14.76,3.63,2023,1,27
O101387,2023-01-27,P0091,C00039,S012,1,35.24,0.0,35.24,18.67,16.57,2023,1,27
O104721,2023-01-27,P0060,C00603,S010,2,80.71,0.0,161.42,102.5,58.92,2023,1,27
O110780,2023-01-27,P0014,C00208,S006,1,13.14,0.0,13.14,6.13,7.01,2023,1,27
O104349,2023-01-27,P0051,C00599,S012,1,32.14,0.0,32.14,16.02,16.12,2023,1,27
O100390,2023-01-27,P0079,C01013,S011,2,120.53,0.0,241.06,186.2,54.86,2023,1,27
O107032,2023-01-27,P0092,C00272,S002,4,41.48,0.0,165.92,101.64,64.28,2023,1,27
O106673,2023-01-27,P0100,C00502,S002,1,142.46,0.15,121.09,91.14,29.95,2023,1,27
O104205,2023-01-27,P0031,C00257,S005,3,104.43,0.0,313.29,192.54,120.75,2023,1,27
O110165,2023-01-27,P0085,C00084,S001,1,34.17,0.05,32.46,27.5,4.96,2023,1,27
O102583,2023-01-27,P0076,C00623,S009,1,301.81,0.0,301.81,247.89,53.92,2023,1,27
O101817,2023-01-27,P0091,C00922,S010,1,35.24,0.1,31.72,18.67,13.05,2023,1,27
O106807,2023-01-27,P0001,C00562,S009,1,132.87,0.0,132.87,107.4,25.47,2023,1,27
O111998,2023-01-27,P0008,C00626,S001,2,22.28,0.0,44.56,22.28,22.28,2023,1,27
O104502,2023-01-27,P0010,C00087,S005,1,14.81,0.0,14.81,12.15,2.66,2023,1,27
O111717,2023-01-27,P0099,C00230,S006,1,5.01,0.05,4.76,2.77,1.99,2023,1,27
O103075,2023-01-27,P0091,C00779,S011,2,35.24,0.05,66.96,37.34,29.62,2023,1,27
O103121,2023-01-27,P0023,C00511,S009,2,818.22,0.0,1636.44,1260.3,376.14,2023,1,27
O106087,2023-01-27,P0097,C00417,S006,2,8.15,0.1,14.67,10.98,3.69,2023,1,27
O107143,2023-01-27,P0005,C00599,S004,1,15.5,0.05,14.72,12.07,2.65,2023,1,27
O110719,2023-01-28,P0003,C01060,S009,1,44.76,0.0,44.76,33.14,11.62,2023,1,28
O105600,2023-01-28,P0023,C00578,S012,1,818.22,0.05,777.31,630.15,147.16,2023,1,28
O110556,2023-01-28,P0005,C00704,S001,10,15.5,0.1,139.5,120.7,18.8,2023,1,28
O100056,2023-01-28,P0074,C01106,S011,1,106.15,0.1,95.54,69.24,26.3,2023,1,28
O100892,2023-01-28,P0100,C01199,S002,1,142.46,0.0,142.46,91.14,51.32,2023,1,28
O100776,2023-01-28,P0067,C00509,S010,2,5.57,0.05,10.58,6.5,4.08,2023,1,28
O108802,2023-01-28,P0044,C01025,S010,10,136.64,0.0,1366.4,1156.8,209.6,2023,1,28
O111076,2023-01-28,P0086,C00438,S004,1,310.61,0.0,310.61,159.69,150.92,2023,1,28
O106564,2023-01-28,P0065,C00157,S005,1,776.21,0.0,776.21,385.54,390.67,2023,1,28
O103834,2023-01-28,P0062,C00174,S012,1,39.06,0.15,33.2,17.85,15.35,2023,1,28
O111023,2023-01-28,P0046,C00592,S011,1,69.45,0.0,69.45,42.58,26.87,2023,1,28
O111133,2023-01-28,P0007,C00298,S005,2,99.07,0.0,198.14,149.42,48.72,2023,1,28
O103832,2023-01-29,P0031,C00742,S001,1,104.43,0.0,104.43,64.18,40.25,2023,1,29
O101240,2023-01-29,P0058,C00073,S006,1,123.22,0.15,104.74,59.47,45.27,2023,1,29
O103960,2023-01-29,P0021,C00702,S007,1,25.8,0.15,21.93,12.57,9.36,2023,1,29
O107339,2023-01-29,P0045,C00772,S002,1,131.19,0.1,118.07,106.88,11.19,2023,1,29
O104355,2023-01-29,P0008,C00157,S009,1,22.28,0.0,22.28,11.14,11.14,2023,1,29
O108836,2023-01-29,P0075,C01122,S003,1,10.1,0.0,10.1,7.49,2.61,2023,1,29
O106114,2023-01-29,P0001,C00067,S011,1,132.87,0.0,132.87,107.4,25.47,2023,1,29
O102681,2023-01-29,P0095,C00485,S010,1,118.84,0.0,118.84,78.17,40.67,2023,1,29
O100322,2023-01-29,P0024,C00067,S008,1,722.65,0.0,722.65,423.58,299.07,2023,1,29
O107237,2023-01-29,P0080,C00201,S001,1,20.59,0.0,20.59,13.94,6.65,2023,1,29
O107467,2023-01-29,P0004,C00035,S007,1,29.55,0.0,29.55,14.48,15.07,2023,1,29
O104713,2023-01-29,P0092,C00206,S009,1,41.48,0.05,39.41,25.41,14.0,2023,1,29
O100975,2023-01-29,P0015,C00186,S012,1,36.03,0.0,36.03,18.61,17.42,2023,1,29
O103127,2023-01-29,P0011,C00903,S002,1,713.82,0.0,713.82,451.83,261.99,2023,1,29
O109016,2023-01-29,P0058,C01196,S004,3,123.22,0.0,369.66,178.41,191.25,2023,1,29
O101458,2023-01-30,P0079,C00756,S011,2,120.53,0.0,241.06,186.2,54.86,2023,1,30
O105953,2023-01-30,P0032,C00035,S010,1,62.15,0.15,52.83,45.29,7.54,2023,1,30
O111583,2023-01-30,P0061,C00879,S003,2,86.94,0.05,165.19,92.8,72.39,2023,1,30
O105308,2023-01-30,P0042,C00839,S011,5,9.86,0.1,44.37,31.15,13.22,2023,1,30
O105524,2023-01-30,P0002,C00225,S012,4,130.95,0.2,419.04,400.24,18.8,2023,1,30
O108479,2023-01-30,P0016,C00429,S011,1,547.4,0.0,547.4,397.41,149.99,2023,1,30
O107042,2023-01-30,P0072,C00631,S009,2,149.26,0.0,298.52,139.02,159.5,2023,1,30
O103519,2023-01-30,P0002,C00278,S008,1,130.95,0.15,111.31,100.06,11.25,2023,1,30
O106675,2023-01-30,P0069,C01158,S007,1,85.27,0.0,85.27,65.86,19.41,2023,1,30
O103397,2023-01-30,P0016,C01035,S007,1,547.4,0.0,547.4,397.41,149.99,2023,1,30
O106672,2023-01-30,P0011,C00471,S002,1,713.82,0.0,713.82,451.83,261.99,2023,1,30
O108307,2023-01-30,P0031,C00493,S003,1,104.43,0.05,99.21,64.18,35.03,2023,1,30
O104859,2023-01-30,P0044,C00009,S001,3,136.64,0.0,409.92,347.04,62.88,2023,1,30
O100088,2023-01-30,P0091,C00847,S004,1,35.24,0.0,35.24,18.67,16.57,2023,1,30
O104058,2023-01-31,P0057,C00100,S009,1,157.4,0.0,157.4,131.61,25.79,2023,1,31
O101340,2023-01-31,P0028,C00969,S006,1,453.33,0.1,408.0,253.96,154.04,2023,1,31
O104160,2023-01-31,P0038,C00382,S007,2,42.19,0.0,84.38,58.62,25.76,2023,1,31
O103224,2023-01-31,P0091,C00683,S001,1,35.24,0.05,33.48,18.67,14.81,2023,1,31
O104031,2023-01-31,P0059,C00514,S006,1,10.64,0.0,10.64,7.7,2.94,2023,1,31
O100719,2023-01-31,P0083,C00355,S006,3,85.03,0.05,242.34,134.37,107.97,2023,1,31
O103214,2023-01-31,P0003,C00515,S005,2,44.76,0.05,85.04,66.28,18.76,2023,1,31
O102596,2023-01-31,P0091,C00610,S011,1,35.24,0.0,35.24,18.67,16.57,2023,1,31
O103290,2023-01-31,P0080,C00538,S001,2,20.59,0.0,41.18,27.88,13.3,2023,1,31
O106662,2023-01-31,P0007,C00312,S011,1,99.07,0.05,94.12,74.71,19.41,2023,1,31
O110716,2023-01-31,P0068,C00147,S008,2,100.31,0.0,200.62,162.76,37.86,2023,1,31
O100509,2023-01-31,P0065,C00180,S008,1,776.21,0.0,776.21,385.54,390.67,2023,1,31
O111024,2023-01-31,P0088,C00831,S004,2,5.57,0.0,11.14,8.62,2.52,2023,1,31
O110077,2023-01-31,P0079,C00299,S004,3,120.53,0.0,361.59,279.3,82.29,2023,1,31
O108596,2023-01-31,P0081,C00620,S004,1,143.09,0.0,143.09,110.0,33.09,2023,1,31
O111764,2023-01-31,P0050,C00380,S006,1,9.87,0.0,9.87,4.74,5.13,2023,1,31
O111317,2023-01-31,P0011,C00612,S004,2,713.82,0.1,1284.88,903.66,381.22,2023,1,31
O107281,2023-01-31,P0016,C00372,S009,2,547.4,0.0,1094.8,794.82,299.98,2023,1,31
O105876,2023-01-31,P0047,C00804,S006,2,125.46,0.1,225.83,119.8,106.03,2023,1,31
O111366,2023-01-31,P0029,C00402,S005,1,93.75,0.0,93.75,68.76,24.99,2023,1,31
O100498,2023-01-31,P0097,C00975,S009,1,8.15,0.0,8.15,5.49,2.66,2023,1,31
O109040,2023-02-01,P0034,C00813,S001,1,84.19,0.0,84.19,69.04,15.15,2023,2,1
O105295,2023-02-01,P0060,C00313,S012,2,80.71,0.0,161.42,102.5,58.92,2023,2,1
O111282,2023-02-01,P0037,C00620,S004,2,61.48,0.0,122.96,96.2,26.76,2023,2,1
O107366,2023-02-01,P0060,C00838,S006,1,80.71,0.0,80.71,51.25,29.46,2023,2,1
O100196,2023-02-01,P0073,C01011,S001,1,36.7,0.0,36.7,18.22,18.48,2023,2,1
O109704,2023-02-01,P0060,C00710,S010,1,80.71,0.0,80.71,51.25,29.46,2023,2,1
O111775,2023-02-01,P0074,C00470,S008,3,106.15,0.1,286.61,207.72,78.89,2023,2,1
O108536,2023-02-01,P0013,C00018,S005,2,45.23,0.0,90.46,49.64,40.82,2023,2,1
O108571,2023-02-01,P0069,C00272,S009,1,85.27,0.0,85.27,65.86,19.41,2023,2,1
O108788,2023-02-01,P0095,C01200,S006,1,118.84,0.0,118.84,78.17,40.67,2023,2,1
O103682,2023-02-01,P0074,C01050,S005,4,106.15,0.05,403.37,276.96,126.41,2023,2,1
O108750,2023-02-01,P0035,C00177,S004,1,21.89,0.1,19.7,12.25,7.45,2023,2,1
O110723,2023-02-01,P0085,C00437,S007,1,34.17,0.0,34.17,27.5,6.67,2023,2,1
O104495,2023-02-01,P0059,C00156,S009,1,10.64,0.0,10.64,7.7,2.94,2023,2,1
O105994,2023-02-01,P0010,C00589,S002,1,14.81,0.1,13.33,12.15,1.18,2023,2,1
O108784,2023-02-02,P0008,C00809,S002,1,22.28,0.0,22.28,11.14,11.14,2023,2,2
O109795,2023-02-02,P0062,C01034,S009,1,39.06,0.0,39.06,17.85,21.21,2023,2,2
O100742,2023-02-02,P0057,C00756,S012,1,157.4,0.0,157.4,131.61,25.79,2023,2,2
O109860,2023-02-02,P0098,C00751,S003,1,37.83,0.15,32.16,29.0,3.16,2023,2,2
O102625,2023-02-02,P0009,C00568,S002,2,8.02,0.1,14.44,12.18,2.26,2023,2,2
O103776,2023-02-02,P0067,C01033,S011,1,5.57,0.0,5.57,3.25,2.32,2023,2,2
